CountryName,CountryCode,RegionName,RegionCode,Jurisdiction,Date,C1M_School closing,C1M_Flag,C2M_Workplace closing,C2M_Flag,C3M_Cancel public events,C3M_Flag,C4M_Restrictions on gatherings,C4M_Flag,C5M_Close public transport,C5M_Flag,C6M_Stay at home requirements,C6M_Flag,C7M_Restrictions on internal movement,C7M_Flag,C8EV_International travel controls,E1_Income support,E1_Flag,E2_Debt/contract relief,E3_Fiscal measures,E4_International support,H1_Public information campaigns,H1_Flag,H2_Testing policy,H3_Contact tracing,H4_Emergency investment in healthcare,H5_Investment in vaccines,H6M_Facial Coverings,H6M_Flag,H7_Vaccination policy,H7_Flag,H8M_Protection of elderly people,H8M_Flag,V1_Vaccine Prioritisation (summary),V2A_Vaccine Availability (summary),V2B_Vaccine age eligibility/availability age floor (general population summary),V2C_Vaccine age eligibility/availability age floor (at risk summary),V2D_Medically/ clinically vulnerable (Non-elderly),V2E_Education,V2F_Frontline workers  (non healthcare),V2G_Frontline workers  (healthcare),V3_Vaccine Financial Support (summary),V4_Mandatory Vaccination (summary),ConfirmedCases,ConfirmedDeaths,MajorityVaccinated,PopulationVaccinated,StringencyIndex_Average,GovernmentResponseIndex_Average,ContainmentHealthIndex_Average,EconomicSupportIndex
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210514,1.00,1,2.00,1,2.00,1,4.00,1,1.00,1,0.00,,1.00,1,3.00,2.00,1,2.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,2.00,1,4.00,1,2.00,1,1,1,35-39 yrs,16-19 yrs,1,0,0,2,5,0,121419,2149,NV,28.81,63.89,68.02,63.45,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210515,1.00,1,2.00,1,2.00,1,4.00,1,1.00,1,0.00,,1.00,1,3.00,2.00,1,2.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,2.00,1,4.00,1,2.00,1,1,1,35-39 yrs,16-19 yrs,1,0,0,2,5,0,121419,2149,NV,29.14,63.89,68.02,63.45,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210516,1.00,1,2.00,1,2.00,1,4.00,1,1.00,1,0.00,,1.00,1,3.00,2.00,1,2.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,2.00,1,4.00,1,2.00,1,1,1,35-39 yrs,16-19 yrs,1,0,0,2,5,0,121528,2149,NV,29.50,63.89,68.02,63.45,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210517,1.00,1,2.00,1,2.00,1,4.00,1,1.00,1,0.00,,1.00,1,3.00,2.00,1,2.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,2.00,1,4.00,1,2.00,1,1,1,35-39 yrs,16-19 yrs,1,0,0,2,5,0,121610,2150,NV,29.91,63.89,68.02,63.45,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210518,1.00,1,2.00,1,2.00,1,4.00,1,1.00,1,0.00,,1.00,1,3.00,2.00,1,2.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,2.00,1,4.00,1,2.00,1,1,1,35-39 yrs,16-19 yrs,1,0,0,2,5,0,121714,2152,NV,30.33,63.89,68.02,63.45,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210519,1.00,1,2.00,1,2.00,1,4.00,1,1.00,1,0.00,,1.00,1,3.00,2.00,1,2.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,2.00,1,4.00,1,2.00,1,1,1,35-39 yrs,16-19 yrs,1,0,0,2,5,0,121821,2152,NV,30.80,63.89,68.02,63.45,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210520,1.00,1,2.00,1,2.00,1,4.00,1,1.00,1,0.00,,1.00,1,3.00,2.00,1,2.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,2.00,1,4.00,1,2.00,1,1,1,35-39 yrs,16-19 yrs,1,0,0,2,5,0,121911,2152,NV,31.27,63.89,68.02,63.45,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210521,1.00,1,2.00,1,2.00,1,4.00,1,1.00,1,0.00,,1.00,1,3.00,2.00,1,2.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,2.00,1,4.00,1,2.00,1,1,1,30-34 yrs,16-19 yrs,1,0,0,2,5,0,121995,2152,NV,31.77,63.89,68.02,63.45,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210522,1.00,1,2.00,1,2.00,1,4.00,1,1.00,1,0.00,,1.00,1,3.00,2.00,1,2.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,2.00,1,4.00,1,2.00,1,1,1,30-34 yrs,16-19 yrs,1,0,0,2,5,0,122077,2152,NV,31.97,63.89,68.02,63.45,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210523,1.00,1,2.00,1,2.00,1,4.00,1,1.00,1,0.00,,1.00,1,3.00,2.00,1,2.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,2.00,1,4.00,1,2.00,1,1,1,30-34 yrs,16-19 yrs,1,0,0,2,5,0,122154,2152,NV,32.28,63.89,68.02,63.45,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210524,1.00,1,2.00,1,1.00,1,4.00,1,1.00,1,0.00,,0.00,,3.00,2.00,1,2.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,2.00,1,4.00,1,2.00,1,1,1,30-34 yrs,16-19 yrs,1,0,0,2,5,0,122207,2152,NV,32.74,52.78,61.77,56.31,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210525,1.00,1,2.00,1,1.00,1,4.00,1,1.00,1,0.00,,0.00,,3.00,2.00,1,2.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,2.00,1,4.00,1,2.00,1,1,1,30-34 yrs,16-19 yrs,1,0,0,2,5,0,122282,2152,NV,33.24,52.78,61.77,56.31,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210526,1.00,1,2.00,1,1.00,1,4.00,1,1.00,1,0.00,,0.00,,3.00,2.00,1,2.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,2.00,1,4.00,1,2.00,1,1,1,30-34 yrs,16-19 yrs,1,0,0,2,5,0,122348,2152,NV,33.75,52.78,61.77,56.31,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210527,1.00,1,2.00,1,1.00,1,4.00,1,1.00,1,0.00,,0.00,,3.00,2.00,1,2.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,2.00,1,4.00,1,2.00,1,1,1,30-34 yrs,16-19 yrs,1,0,0,2,5,0,122432,2152,NV,34.20,52.78,61.77,56.31,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210528,1.00,1,2.00,1,1.00,1,4.00,1,1.00,1,0.00,,0.00,,3.00,2.00,1,2.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,2.00,1,4.00,1,2.00,1,1,1,30-34 yrs,16-19 yrs,1,0,0,2,5,0,122507,2152,NV,34.53,52.78,61.77,56.31,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210529,1.00,1,2.00,1,1.00,1,4.00,1,1.00,1,0.00,,0.00,,3.00,2.00,1,2.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,2.00,1,4.00,1,2.00,1,1,1,30-34 yrs,16-19 yrs,1,0,0,2,5,0,122575,2153,NV,34.71,52.78,61.77,56.31,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210530,1.00,1,2.00,1,1.00,1,4.00,1,1.00,1,0.00,,0.00,,3.00,2.00,1,2.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,2.00,1,4.00,1,2.00,1,1,1,30-34 yrs,16-19 yrs,1,0,0,2,5,0,122638,2153,NV,34.89,52.78,61.77,56.31,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210531,1.00,1,2.00,1,1.00,1,4.00,1,1.00,1,0.00,,0.00,,3.00,2.00,1,2.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,2.00,1,4.00,1,2.00,1,1,1,30-34 yrs,16-19 yrs,1,0,0,2,5,0,122677,2153,NV,35.18,52.78,61.77,56.31,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210601,1.00,1,2.00,1,1.00,1,4.00,1,1.00,1,0.00,,0.00,,3.00,2.00,1,2.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,2.00,1,4.00,1,2.00,1,1,1,30-34 yrs,16-19 yrs,1,0,0,2,5,0,122731,2153,NV,35.63,52.78,61.77,56.31,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210602,1.00,1,2.00,1,1.00,1,4.00,1,1.00,1,0.00,,0.00,,3.00,2.00,1,2.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,2.00,1,4.00,1,2.00,1,1,1,30-34 yrs,16-19 yrs,1,0,0,2,5,0,122815,2153,NV,36.10,52.78,61.77,56.31,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210603,1.00,1,2.00,1,1.00,1,4.00,1,1.00,1,0.00,,0.00,,3.00,2.00,1,2.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,2.00,1,4.00,1,2.00,1,1,1,30-34 yrs,16-19 yrs,1,0,0,2,5,0,122895,2154,NV,36.51,52.78,61.77,56.31,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210604,1.00,1,2.00,1,1.00,1,4.00,1,1.00,1,0.00,,0.00,,3.00,2.00,1,2.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,2.00,1,4.00,1,2.00,1,1,1,30-34 yrs,16-19 yrs,1,0,0,2,5,0,122968,2154,NV,36.88,52.78,61.77,56.31,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210605,1.00,1,2.00,1,1.00,1,4.00,1,1.00,1,0.00,,0.00,,3.00,2.00,1,2.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,2.00,1,4.00,1,2.00,1,1,1,30-34 yrs,16-19 yrs,1,0,0,2,5,0,123063,2154,NV,37.11,52.78,61.77,56.31,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210606,1.00,1,2.00,1,1.00,1,4.00,1,1.00,1,0.00,,0.00,,3.00,2.00,1,2.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,2.00,1,4.00,1,2.00,1,1,1,30-34 yrs,16-19 yrs,1,0,0,2,5,0,123132,2154,NV,37.45,52.78,61.77,56.31,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210607,1.00,1,2.00,1,1.00,1,4.00,1,1.00,1,0.00,,0.00,,3.00,2.00,1,2.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,2.00,1,4.00,1,2.00,1,1,1,30-34 yrs,16-19 yrs,1,0,0,2,5,0,123186,2154,NV,37.96,52.78,61.77,56.31,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210608,1.00,1,2.00,1,1.00,1,4.00,1,1.00,1,0.00,,0.00,,3.00,2.00,1,2.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,2.00,1,4.00,1,2.00,1,1,1,25-29 yrs,16-19 yrs,1,0,0,2,5,0,123267,2154,NV,38.40,52.78,61.77,56.31,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210609,1.00,1,2.00,1,1.00,1,4.00,1,1.00,1,0.00,,0.00,,3.00,2.00,1,2.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,2.00,1,4.00,1,2.00,1,1,1,25-29 yrs,16-19 yrs,1,0,0,2,5,0,123372,2154,NV,38.83,52.78,61.77,56.31,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210610,1.00,1,2.00,1,1.00,1,4.00,1,1.00,1,0.00,,0.00,,3.00,2.00,1,2.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,2.00,1,4.00,1,2.00,1,1,1,25-29 yrs,16-19 yrs,1,0,0,2,5,0,123481,2154,NV,39.21,52.78,61.77,56.31,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210611,1.00,1,2.00,1,1.00,1,4.00,1,1.00,1,0.00,,0.00,,3.00,2.00,1,2.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,2.00,1,4.00,1,2.00,1,1,1,25-29 yrs,16-19 yrs,1,0,0,2,5,0,123602,2155,NV,39.55,52.78,61.77,56.31,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210612,1.00,1,2.00,1,1.00,1,4.00,1,1.00,1,0.00,,0.00,,3.00,2.00,1,2.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,2.00,1,4.00,1,2.00,1,1,1,25-29 yrs,16-19 yrs,1,0,0,2,5,0,123709,2155,NV,39.58,52.78,61.77,56.31,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210613,1.00,1,2.00,1,1.00,1,4.00,1,1.00,1,0.00,,0.00,,3.00,2.00,1,2.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,2.00,1,4.00,1,2.00,1,1,1,25-29 yrs,16-19 yrs,1,0,0,2,5,0,123779,2155,NV,39.58,52.78,61.77,56.31,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210614,1.00,1,2.00,1,1.00,1,4.00,1,1.00,1,0.00,,0.00,,3.00,2.00,1,2.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,2.00,1,4.00,1,2.00,1,1,1,25-29 yrs,16-19 yrs,1,0,0,2,5,0,123866,2155,NV,40.21,52.78,61.77,56.31,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210615,1.00,1,2.00,1,1.00,1,4.00,1,1.00,1,0.00,,0.00,,3.00,2.00,1,2.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,2.00,1,4.00,1,2.00,1,1,1,25-29 yrs,16-19 yrs,1,0,0,2,5,0,123981,2155,NV,40.77,52.78,61.77,56.31,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210616,1.00,1,2.00,1,1.00,1,4.00,1,1.00,1,0.00,,0.00,,3.00,2.00,1,2.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,2.00,1,4.00,1,2.00,1,1,1,20-24 yrs,16-19 yrs,1,0,0,2,5,0,124124,2155,NV,41.27,52.78,61.77,56.31,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210617,1.00,1,2.00,1,1.00,1,4.00,1,1.00,1,0.00,,0.00,,3.00,2.00,1,2.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,2.00,1,4.00,1,2.00,1,1,1,20-24 yrs,16-19 yrs,1,0,0,2,5,0,124303,2155,NV,41.67,52.78,61.77,56.31,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210618,1.00,1,2.00,1,1.00,1,4.00,1,1.00,1,0.00,,0.00,,3.00,2.00,1,2.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,2.00,1,5.00,1,2.00,1,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,124481,2155,NV,42.06,52.78,63.02,57.74,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210619,1.00,1,2.00,1,1.00,1,4.00,1,1.00,1,0.00,,0.00,,3.00,2.00,1,2.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,2.00,1,5.00,1,2.00,1,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,124639,2155,NV,42.37,52.78,63.02,57.74,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210620,1.00,1,2.00,1,1.00,1,4.00,1,1.00,1,0.00,,0.00,,3.00,2.00,1,2.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,2.00,1,5.00,1,2.00,1,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,124764,2155,NV,42.74,52.78,63.02,57.74,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210621,1.00,1,2.00,1,1.00,1,4.00,1,1.00,1,0.00,,0.00,,3.00,2.00,1,2.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,2.00,1,5.00,1,2.00,1,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,124897,2155,NV,43.10,52.78,63.02,57.74,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210622,1.00,1,2.00,1,1.00,1,4.00,1,1.00,1,0.00,,0.00,,3.00,2.00,1,2.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,2.00,1,5.00,1,2.00,1,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,125084,2155,NV,43.46,52.78,63.02,57.74,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210623,1.00,1,2.00,1,1.00,1,4.00,1,1.00,1,0.00,,0.00,,3.00,2.00,1,2.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,2.00,1,5.00,1,2.00,1,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,125272,2155,NV,43.80,52.78,63.02,57.74,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210624,1.00,1,2.00,1,1.00,1,4.00,1,1.00,1,0.00,,0.00,,3.00,2.00,1,2.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,2.00,1,5.00,1,2.00,1,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,125470,2155,NV,44.10,52.78,63.02,57.74,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210625,1.00,1,2.00,1,1.00,1,4.00,1,1.00,1,0.00,,0.00,,3.00,2.00,1,2.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,2.00,1,5.00,1,2.00,1,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,125699,2155,NV,44.39,52.78,63.02,57.74,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210626,1.00,1,2.00,1,1.00,1,4.00,1,1.00,1,0.00,,0.00,,3.00,2.00,1,2.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,2.00,1,5.00,1,2.00,1,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,125997,2155,NV,44.60,52.78,63.02,57.74,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210627,1.00,1,2.00,1,1.00,1,4.00,1,1.00,1,0.00,,0.00,,3.00,2.00,1,2.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,2.00,1,5.00,1,2.00,1,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,126258,2155,NV,44.83,52.78,63.02,57.74,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210628,1.00,1,2.00,1,1.00,1,4.00,1,1.00,1,0.00,,0.00,,3.00,2.00,1,2.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,2.00,1,5.00,1,2.00,1,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,126469,2155,NV,45.13,52.78,63.02,57.74,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210629,1.00,1,2.00,1,1.00,1,4.00,1,1.00,1,0.00,,0.00,,3.00,2.00,1,2.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,2.00,1,5.00,1,2.00,1,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,126747,2155,NV,45.51,52.78,63.02,57.74,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210630,1.00,1,2.00,1,1.00,1,4.00,1,1.00,1,0.00,,0.00,,3.00,2.00,1,2.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,2.00,1,5.00,1,2.00,1,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,127122,2155,NV,45.95,52.78,63.02,57.74,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210701,1.00,1,2.00,1,1.00,1,4.00,1,1.00,1,0.00,,0.00,,3.00,2.00,1,2.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,2.00,1,5.00,1,2.00,1,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,127448,2155,NV,46.28,52.78,63.02,57.74,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210702,1.00,1,2.00,1,1.00,1,4.00,1,1.00,1,0.00,,0.00,,3.00,2.00,1,2.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,2.00,1,5.00,1,2.00,1,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,127787,2156,NV,46.62,52.78,63.02,57.74,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210703,1.00,1,2.00,1,1.00,1,4.00,1,1.00,1,0.00,,0.00,,3.00,2.00,1,2.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,2.00,1,5.00,1,2.00,1,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,128247,2156,NV,46.96,52.78,63.02,57.74,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210704,1.00,1,2.00,1,1.00,1,4.00,1,1.00,1,0.00,,0.00,,3.00,2.00,1,2.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,2.00,1,5.00,1,2.00,1,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,128780,2156,NV,47.32,52.78,63.02,57.74,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210705,1.00,1,2.00,1,1.00,1,4.00,1,1.00,1,0.00,,0.00,,3.00,2.00,1,2.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,2.00,1,5.00,1,2.00,1,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,129200,2156,NV,47.71,52.78,63.02,57.74,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210706,1.00,1,2.00,1,1.00,1,4.00,1,1.00,1,0.00,,0.00,,3.00,2.00,1,2.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,2.00,1,5.00,1,2.00,1,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,129617,2156,NV,48.11,52.78,63.02,57.74,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210707,1.00,1,2.00,1,1.00,1,4.00,1,1.00,1,0.00,,0.00,,3.00,2.00,1,2.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,2.00,1,5.00,1,2.00,1,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,130187,2156,NV,48.53,52.78,63.02,57.74,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210708,1.00,1,2.00,1,1.00,1,4.00,1,1.00,1,0.00,,0.00,,3.00,2.00,1,2.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,2.00,1,5.00,1,2.00,1,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,130814,2156,NV,48.88,52.78,63.02,57.74,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210709,1.00,1,2.00,1,1.00,1,4.00,1,1.00,1,0.00,,0.00,,3.00,2.00,1,2.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,2.00,1,5.00,1,2.00,1,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,131419,2156,NV,49.21,52.78,63.02,57.74,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210710,1.00,1,2.00,1,1.00,1,4.00,1,1.00,1,0.00,,0.00,,3.00,2.00,1,2.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,2.00,1,5.00,1,2.00,1,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,131864,2157,NV,49.50,52.78,63.02,57.74,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210711,1.00,1,2.00,1,1.00,1,4.00,1,1.00,1,0.00,,0.00,,3.00,2.00,1,2.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,2.00,1,5.00,1,2.00,1,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,132469,2158,NV,49.68,52.78,63.02,57.74,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210712,1.00,1,2.00,1,1.00,1,4.00,1,1.00,1,0.00,,0.00,,3.00,2.00,1,2.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,2.00,1,5.00,1,2.00,1,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,132997,2158,NV,49.78,52.78,63.02,57.74,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210713,1.00,1,2.00,1,1.00,1,4.00,1,1.00,1,0.00,,0.00,,3.00,2.00,1,2.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,2.00,1,5.00,1,2.00,1,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,133508,2158,V,50.11,52.78,63.02,57.74,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210714,1.00,1,2.00,1,1.00,1,4.00,1,1.00,1,0.00,,0.00,,3.00,2.00,1,2.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,2.00,1,5.00,1,2.00,1,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,134144,2159,V,50.49,52.78,63.02,57.74,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210715,1.00,1,2.00,1,1.00,1,4.00,1,1.00,1,0.00,,0.00,,3.00,2.00,1,2.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,2.00,1,5.00,1,2.00,1,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,135227,2159,V,50.82,52.78,63.02,57.74,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210716,1.00,1,2.00,1,1.00,1,4.00,1,1.00,1,0.00,,0.00,,3.00,2.00,1,2.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,2.00,1,5.00,1,2.00,1,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,136607,2159,V,51.37,52.78,63.02,57.74,100.00
United Kingdom,GBR,Northern Ireland,UK_NIR,STATE_TOTAL,20210717,1.00,1,2.00,1,1.00,1,4.00,1,1.00,1,0.00,,0.00,,3.00,2.00,1,2.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,2.00,1,5.00,1,2.00,1,2,2,16-19 yrs,16-19 yrs,2,2,2,2,5,0,138009,2161,V,51.61,52.78,63.02,57.74,100.00
